60330000	60330000	380.0
72510000	72510000	477.0
56810000	56810000	320.0
49850000	49850000	441.0
95560000	95560000	469.0
49860000	49860000	486.0
45420000	45420000	351.0
20690000	20690000	487.0
35130000	35130000	586.0
86850000	86850000	257.0
41510000	41510000	191.0
93640000	93640000	404.0
96100000	96100000	514.0
55710000	55710000	450.0
29540000	29540000	343.0
60500000	60500000	388.0
22550000	22550000	397.0
105580000	105580000	136.0
36500000	36500000	319.0
104175000	104175000	1033.0
34350000	34350000	1327.0
100400000	100400000	1526.0
81250000	81250000	1419.0
100700000	100700000	1522.0
76500000	76500000	1480.0
103075000	103075000	1590.0
105200000	105200000	1091.0
74900000	74900000	1347.0
61450000	61450000	1366.0
76400000	76400000	1634.0
56875000	56875000	1153.0
73500000	73500000	1745.0
78000000	78000000	1284.0
99725000	99725000	1169.0
38725000	38725000	874.0
80975000	80975000	1232.0
57050000	57050000	1097.0
22375000	22375000	994.0
72500000	72500000	1287.0
39225000	39225000	1115.0
24800000	24800000	1090.0
22550000	22550000	1308.0
95550000	95550000	1384.0
23350000	23350000	1676.0
93225000	93225000	1517.0
67925000	67925000	1037.0
61925000	61925000	1114.0
61450000	61450000	1366.0
75125000	75125000	1212.0
105200000	105200000	1091.0
59625000	59625000	1217.0
37700000	37700000	926.0
95550000	95550000	1384.0
85850000	85850000	939.0
55425000	55425000	1237.0
88650000	88650000	959.0
50600000	50600000	764.0
99525000	99525000	1842.0
82700000	82700000	841.0
25425000	25425000	925.0
76075000	76075000	1546.0
63375000	63375000	1204.0
70050000	70050000	1325.0
33825000	33825000	994.0
64650000	64650000	1416.0
94050000	94050000	1266.0
33825000	33825000	994.0
62175000	62175000	1113.0
40275000	40275000	827.0
33475000	33475000	943.0
20325000	20325000	1159.0
67925000	67925000	1037.0
60625000	60625000	951.0
56475000	56475000	1101.0
37225000	37225000	957.0
62150000	62150000	902.0
36625000	36625000	1278.0
65150000	65150000	1532.0
37250000	37250000	659.0
56850000	56850000	1188.0
53525000	53525000	950.0
68225000	68225000	922.0
104150000	104150000	1052.0
60625000	60625000	951.0
38700000	38700000	1029.0
102325000	102325000	1943.0
73275000	73275000	1368.0
55850000	55850000	1092.0
51275000	51275000	1384.0
72025000	72025000	827.0
54950000	54950000	991.0
53400000	53400000	953.0
41275000	41275000	637.0
29550000	29550000	1007.0
66600000	66600000	1017.0
30925000	30925000	852.0
28750000	28750000	969.0
29000000	29000000	666.0
36650000	36650000	1023.0
51800000	51800000	998.0
32575000	32575000	612.0
102000000	102000000	1745.0
28750000	28750000	969.0
74210000	74210000	299.0
102235000	102235000	191.0
22990000	22990000	466.0
24330000	24330000	350.0
76870000	76870000	210.0
93940000	93940000	273.0
76915000	76915000	258.0
74355000	74355000	276.0
36505000	36505000	186.0
54965000	54965000	170.0
23475000	23475000	142.0
74630000	74630000	204.0
40855000	40855000	181.0
74385000	74385000	269.0
68550000	68550000	238.0
90160000	90160000	341.0
88475000	88475000	341.0
65315000	65315000	425.0
75025000	75025000	285.0
42065000	42065000	245.0
88905000	88905000	253.0
68730000	68730000	265.0
41770000	41770000	194.0
91055000	91055000	227.0
100235000	100235000	378.0
55645000	55645000	237.0
83435000	83435000	167.0
63045000	63045000	197.0
81105000	81105000	234.0
101015000	101015000	239.0
59530000	59530000	256.0
38550000	38550000	1004.0
31975000	31975000	1378.0
72025000	72025000	1099.0
74125000	74125000	1384.0
51275000	51275000	1011.0
85725000	85725000	1354.0
88650000	88650000	1286.0
42725000	42725000	1429.0
77100000	77100000	1482.0
91875000	91875000	1206.0
67850000	67850000	1363.0
51150000	51150000	1127.0
75200000	75200000	1294.0
69050000	69050000	1292.0
92500000	92500000	1153.0
58075000	58075000	974.0
100650000	100650000	1258.0
85850000	85850000	1665.0
55200000	55200000	1299.0
45450000	45450000	1262.0
73300000	73300000	1513.0
75025000	75025000	1338.0
72775000	72775000	1326.0
33000000	33000000	802.0
50675000	50675000	1611.0
37675000	37675000	985.0
59725000	59725000	1381.0
35075000	35075000	1209.0
75925000	75925000	963.0
49225000	49225000	881.0
89300000	89300000	1042.0
60575000	60575000	916.0
37975000	37975000	983.0
80975000	80975000	1338.0
99950000	99950000	1438.0
63725000	63725000	1111.0
38425000	38425000	1266.0
31200000	31200000	1376.0
91300000	91300000	1234.0
46075000	46075000	888.0
79025000	79025000	1315.0
74025000	74025000	1402.0
71125000	71125000	1272.0
69050000	69050000	1292.0
61200000	61200000	1299.0
91300000	91300000	1234.0
56250000	56250000	838.0
96075000	96075000	946.0
80575000	80575000	1340.0
79325000	79325000	1167.0
68550000	68550000	1524.0
44875000	44875000	1061.0
80450000	80450000	1455.0
88475000	88475000	1835.0
65150000	65150000	1137.0
98425000	98425000	1410.0
26875000	26875000	1435.0
99275000	99275000	850.0
100625000	100625000	1061.0
34350000	34350000	1635.0
98425000	98425000	1410.0
56475000	56475000	1080.0
45700000	45700000	1242.0
96350000	96350000	1163.0
49225000	49225000	881.0
34350000	34350000	1635.0
25925000	25925000	1137.0
96350000	96350000	1163.0
64150000	64150000	1506.0
47175000	47175000	793.0
96325000	96325000	1110.0
93025000	93025000	1316.0
36880000	36880000	308.0
84950000	84950000	577.0
75520000	75520000	537.0
64730000	64730000	629.0
68250000	68250000	422.0
74850000	74850000	566.0
66780000	66780000	626.0
78310000	78310000	690.0
88480000	88480000	635.0
65030000	65030000	634.0
65190000	65190000	815.0
77490000	77490000	510.0
43200000	43200000	495.0
78910000	78910000	589.0
74490000	74490000	588.0
41990000	41990000	492.0
78630000	78630000	657.0
43900000	43900000	653.0
89360000	89360000	494.0
98590000	98590000	645.0
84590000	84590000	436.0
73630000	73630000	520.0
31360000	31360000	455.0
90810000	90810000	405.0
57340000	57340000	542.0
51640000	51640000	434.0
75810000	75810000	525.0
44660000	44660000	440.0
92610000	92610000	611.0
92100000	92100000	448.0
79380000	79380000	477.0
59240000	59240000	510.0
40210000	40210000	427.0
79380000	79380000	477.0
59150000	59150000	646.0
51660000	51660000	395.0
98510000	98510000	580.0
92790000	92790000	777.0
79020000	79020000	447.0
89340000	89340000	522.0
81270000	81270000	308.0
41990000	41990000	492.0
100910000	100910000	358.0
34100000	34100000	533.0
31210000	31210000	454.0
25510000	25510000	464.0
57750000	57750000	429.0
63660000	63660000	264.0
38810000	38810000	329.0
83250000	83250000	541.0
26710000	26710000	363.0
34980000	34980000	305.0
89900000	89900000	502.0
88540000	88540000	188.0
80450000	80450000	586.0
90640000	90640000	452.0
43900000	43900000	653.0
84650000	84650000	733.0
83250000	83250000	541.0
61700000	61700000	337.0
32650000	32650000	551.0
23640000	23640000	447.0
26890000	26890000	400.0
101280000	101280000	467.0
49870000	49870000	379.0
97900000	97900000	372.0
66940000	66940000	639.0
35070000	35070000	612.0
52250000	52250000	391.0
91300000	91300000	404.0
11260000	11260000	886.0
58330000	58330000	840.0
27770000	27770000	683.0
69820000	69820000	869.0
68990000	68990000	672.0
15770000	15770000	858.0
12090000	12090000	721.0
71360000	71360000	671.0
68700000	68700000	957.0
56600000	56600000	819.0
8930000	8930000	802.0
66400000	66400000	643.0
68590000	68590000	850.0
27230000	27230000	851.0
4710000	4710000	979.0
68380000	68380000	947.0
3050000	3050000	490.0
58040000	58040000	622.0
710000	710000	568.0
56570000	56570000	752.0
67530000	67530000	1023.0
57590000	57590000	498.0
85550000	85550000	603.0
23730000	23730000	927.0
68890000	68890000	880.0
67250000	67250000	913.0
9160000	9160000	922.0
1110000	1110000	762.0
28100000	28100000	630.0
50370000	50370000	794.0
81940000	81940000	436.0
73060000	73060000	651.0
23800000	23800000	802.0
18970000	18970000	1088.0
57770000	57770000	670.0
55460000	55460000	714.0
